#enable_time_secs=1556708605	enable_time_usecs=634510	siftrver=1.2.4	hz=1000	tcp_rtt_scale=32	sysname=FreeBSD	sysver=1001000	ipmode=4
o,0xcec1887c,1556708605.634527,10.1.1.67,22,10.1.1.11,19096,1073725440,20330,0,66560,66608,6,6,4,1448,154,1,16778212,230,33304,208,66608,0,156,0,1
o,0x0ba2c01a,1556708605.634533,10.1.1.67,22,10.1.1.11,19096,1073725440,20330,0,66560,66608,6,6,4,1448,154,1,16778212,230,33304,260,66608,0,208,0,1
i,0xe1adc908,1556708605.634749,10.1.1.67,22,10.1.1.11,19096,1073725440,20330,0,66560,66608,6,6,4,1448,154,1,16778212,230,33304,260,66608,0,260,0,1
o,0x497dce33,1556708605.634751,10.1.1.67,22,10.1.1.11,19096,1073725440,20330,0,66560,66608,6,6,4,1448,154,1,16778212,230,33304,296,66608,0,260,0,1
i,0x1c61b9e9,1556708605.634756,10.1.1.67,22,10.1.1.11,19096,1073725440,20486,0,66496,66608,6,6,4,1448,163,1,996,230,33304,140,66608,0,140,0,2
o,0x02a4b1e5,1556708605.634898,10.1.1.67,22,10.1.1.11,19096,1073725440,20590,0,66432,66608,6,6,4,1448,147,1,16778212,230,33304,140,66608,0,36,0,2
i,0xabee5488,1556708605.635152,10.1.1.67,22,10.1.1.11,19096,1073725440,20590,0,66432,66608,6,6,4,1448,147,1,16778212,230,33304,140,66608,0,140,0,2
i,0xa85563f3,1556708605.635445,10.1.1.67,22,10.1.1.11,19096,1073725440,20730,0,66496,66608,6,6,4,1448,129,1,996,230,33304,0,66608,0,0,0,1
i,0xa9c0bb94,1556708605.649684,10.1.1.67,22,10.1.1.11,19096,1073725440,20730,0,66560,66608,6,6,4,1448,129,1,996,230,33304,0,66608,0,0,0,1
o,0x03bc2669,1556708605.649688,10.1.1.67,22,10.1.1.11,19096,1073725440,20730,0,66560,66608,6,6,5,1448,129,1,997,230,33304,0,66608,36,0,0,1
o,0x114f1ee9,1556708605.649817,10.1.1.67,22,10.1.1.11,19096,1073725440,20730,0,66560,66608,6,6,8,1448,129,1,996,230,33304,0,0,0,0,0,1
i,0xef17fa69,1556708605.649939,10.1.1.67,22,10.1.1.11,19096,1073725440,20730,0,66560,66608,6,6,8,1448,129,1,1012,230,33304,0,0,0,1,0,1
i,0xfe1461e8,1556708605.727534,10.1.1.67,22,10.1.1.11,34463,1073725440,14481,0,66560,66608,6,6,4,1448,161,1,16778208,231,33304,0,66608,0,0,0,0
o,0x5fdee929,1556708605.731797,10.1.1.67,22,10.1.1.11,34463,1073725440,14481,0,66560,66608,6,6,4,1448,161,1,16778208,231,33304,49,66608,25,0,0,0
o,0xd4aa89e6,1556708605.732290,10.1.1.67,22,10.1.1.11,34463,1073725440,14481,0,66560,66608,6,6,4,1448,161,1,16778208,231,33304,1697,66608,0,49,0,0
i,0xf569dd85,1556708605.732343,10.1.1.67,22,10.1.1.11,34463,1073725440,14481,0,66560,66608,6,6,4,1448,161,1,16778208,231,33304,1697,66608,0,1497,0,0
i,0x507aa389,1556708605.826741,10.1.1.67,22,10.1.1.11,34463,1073725440,14530,0,66560,66608,6,6,4,1448,141,1,992,230,33304,1648,66608,0,1448,0,1
o,0xd689dc05,1556708605.826745,10.1.1.67,22,10.1.1.11,34463,1073725440,15978,0,66560,66608,6,6,4,1448,504,1,16778208,325,33304,200,66608,0,0,0,96
i,0xb64e54f5,1556708605.838980,10.1.1.67,22,10.1.1.11,34463,1073725440,15978,0,66560,66608,6,6,4,1448,504,1,16778208,325,33304,200,66608,0,200,0,96
o,0xcf47ffc9,1556708605.840919,10.1.1.67,22,10.1.1.11,34463,1073725440,16178,0,66560,66608,6,6,4,1448,489,1,16778208,301,33304,848,66608,0,0,0,13
i,0x1a6f19b9,1556708605.856727,10.1.1.67,22,10.1.1.11,34463,1073725440,16178,0,66560,66608,6,6,4,1448,489,1,16778208,301,33304,848,66608,0,848,0,13
o,0x379cbc89,1556708605.962822,10.1.1.67,22,10.1.1.11,34463,1073725440,17026,0,66560,66608,6,6,4,1448,492,1,993,280,33304,0,66608,0,0,0,17
i,0x14eadb59,1556708605.963083,10.1.1.67,22,10.1.1.11,34463,1073725440,17026,0,66560,66608,6,6,4,1448,492,1,992,280,33304,0,66608,0,0,0,17
o,0x4eccc898,1556708605.963103,10.1.1.67,22,10.1.1.11,34463,1073725440,17026,0,66560,66608,6,6,4,1448,492,1,16778208,280,33304,52,66608,0,0,0,17
i,0xd21a06c4,1556708605.997940,10.1.1.67,22,10.1.1.11,34463,1073725440,17026,0,66560,66608,6,6,4,1448,492,1,16778208,280,33304,52,66608,0,52,0,17
o,0x08f2b3c2,1556708606.001165,10.1.1.67,22,10.1.1.11,34463,1073725440,17078,0,66560,66608,6,6,4,1448,571,1,16778208,286,33304,68,66608,0,0,0,36
i,0x655a835e,1556708606.017445,10.1.1.67,22,10.1.1.11,34463,1073725440,17078,0,66560,66608,6,6,4,1448,571,1,16778208,286,33304,68,66608,0,68,0,36
o,0xf26b3fdc,1556708606.017457,10.1.1.67,22,10.1.1.11,34463,1073725440,17146,0,66560,66608,6,6,4,1448,564,1,16778208,271,33304,52,66608,0,0,0,17
i,0xe17a11a9,1556708606.017913,10.1.1.67,22,10.1.1.11,34463,1073725440,17146,0,66560,66608,6,6,4,1448,564,1,16778208,271,33304,52,66608,0,52,0,17
o,0xb4b509ff,1556708606.017954,10.1.1.67,22,10.1.1.11,34463,1073725440,17198,0,66560,66608,6,6,4,1448,498,1,16778208,272,33304,68,66608,0,0,0,2
i,0x4baaa91c,1556708606.036848,10.1.1.67,22,10.1.1.11,34463,1073725440,17198,0,66560,66608,6,6,4,1448,498,1,16778208,272,33304,68,66608,0,68,0,2
o,0x2917d9c0,1556708606.036860,10.1.1.67,22,10.1.1.11,34463,1073725440,17266,0,66560,66608,6,6,4,1448,512,1,16778208,262,33304,52,66608,0,0,0,20
i,0xb765ed94,1556708606.037344,10.1.1.67,22,10.1.1.11,34463,1073725440,17266,0,66560,66608,6,6,4,1448,512,1,16778208,262,33304,52,66608,0,52,0,20
o,0xe2107a74,1556708606.037794,10.1.1.67,22,10.1.1.11,34463,1073725440,17318,0,66560,66608,6,6,4,1448,448,1,16778208,264,33304,100,66608,0,0,0,1
i,0x08b8109b,1556708606.038274,10.1.1.67,22,10.1.1.11,34463,1073725440,17318,0,66560,66608,6,6,4,1448,448,1,16778208,264,33304,100,66608,0,100,0,1
o,0x387e95fc,1556708606.041657,10.1.1.67,22,10.1.1.11,34463,1073725440,17418,0,66560,66608,6,6,4,1448,392,1,16778208,264,33304,52,66608,0,0,0,1
i,0xde8f4433,1556708606.042097,10.1.1.67,22,10.1.1.11,34463,1073725440,17418,0,66560,66608,6,6,4,1448,392,1,16778208,264,33304,52,66608,0,52,0,1
o,0xb3905f32,1556708606.042138,10.1.1.67,22,10.1.1.11,34463,1073725440,17470,0,66560,66608,6,6,4,1448,343,1,16778208,262,33304,36,66608,0,0,0,1
i,0xb9ac1f64,1556708606.056881,10.1.1.67,22,10.1.1.11,34463,1073725440,17470,0,66560,66608,6,6,4,1448,343,1,16778208,262,33304,36,66608,0,36,0,1
o,0xbacfa51c,1556708606.056927,10.1.1.67,22,10.1.1.11,34463,1073725440,17506,0,66560,66608,6,6,4,1448,361,1,16778208,254,33304,52,66608,0,0,0,16
i,0xe6da300a,1556708606.087069,10.1.1.67,22,10.1.1.11,34463,1073725440,17506,0,66560,66608,6,6,4,1448,361,1,16778208,254,33304,52,66608,0,52,0,16
o,0x4f102850,1556708606.087164,10.1.1.67,22,10.1.1.11,34463,1073725440,17558,0,66560,66608,6,6,4,1448,436,1,16778208,264,33304,36,66608,0,0,0,31
i,0x2224c52c,1556708606.087730,10.1.1.67,22,10.1.1.11,34463,1073725440,17558,0,66560,66608,6,6,4,1448,436,1,16778208,264,33304,36,66608,0,36,0,31
o,0x8df50666,1556708606.087938,10.1.1.67,22,10.1.1.11,34463,1073725440,17594,0,66560,66608,6,6,4,1448,386,1,16778212,263,33304,88,66608,0,0,0,2
o,0x46c373fb,1556708606.093480,10.1.1.67,22,10.1.1.11,34463,1073725440,17594,0,66560,66608,6,6,4,1448,386,1,16778212,263,33304,140,66608,0,88,0,2
i,0x24cc556a,1556708606.093743,10.1.1.67,22,10.1.1.11,34463,1073725440,17594,0,66560,66608,6,6,4,1448,386,1,16778212,263,33304,140,66608,0,140,0,2
o,0x7386db43,1556708606.095367,10.1.1.67,22,10.1.1.11,34463,1073725440,17734,0,66496,66608,6,6,4,1448,362,1,16778212,255,33304,132,66608,0,0,0,2
o,0x7f1e12ab,1556708606.095378,10.1.1.67,22,10.1.1.11,34463,1073725440,17734,0,66496,66608,6,6,4,1448,362,1,16778212,255,33304,216,66608,0,132,0,2
i,0x0e4c936a,1556708606.095639,10.1.1.67,22,10.1.1.11,34463,1073725440,17734,0,66496,66608,6,6,4,1448,362,1,16778212,255,33304,216,66608,0,216,0,2
o,0xc156ae59,1556708606.195897,10.1.1.67,22,10.1.1.11,34463,1073725440,17950,0,66368,66608,6,6,4,1448,321,1,16778212,253,33304,52,66608,0,0,0,2
o,0xe32af277,1556708606.196284,10.1.1.67,22,10.1.1.11,34463,1073725440,17950,0,66368,66608,6,6,4,1448,321,1,16778212,253,33304,192,66608,0,52,0,2
i,0x3c60dfa8,1556708606.196632,10.1.1.67,22,10.1.1.11,34463,1073725440,17950,0,66368,66608,6,6,4,1448,321,1,16778212,253,33304,192,66608,0,192,0,2
i,0x1504f312,1556708606.197015,10.1.1.67,22,10.1.1.11,34463,1073725440,18142,0,66432,66608,6,6,4,1448,285,1,996,250,33304,0,66608,0,0,0,2
o,0x8c0b6089,1556708606.301826,10.1.1.67,22,10.1.1.11,34463,1073725440,18142,0,66560,66608,6,6,4,1448,285,1,997,250,33304,0,66608,0,0,0,2
i,0x3105bd2e,1556708606.302083,10.1.1.67,22,10.1.1.11,34463,1073725440,18142,0,66560,66608,6,6,4,1448,285,1,996,250,33304,0,66608,0,0,0,2
o,0x8727a8bd,1556708606.302127,10.1.1.67,22,10.1.1.11,34463,1073725440,18142,0,66560,66608,6,6,4,1448,285,1,16778212,250,33304,52,66608,0,0,0,2
i,0x5b75f84d,1556708606.307514,10.1.1.67,22,10.1.1.11,34463,1073725440,18142,0,66560,66608,6,6,4,1448,285,1,16778212,250,33304,52,66608,0,52,0,2
o,0xce112845,1556708606.307727,10.1.1.67,22,10.1.1.11,34463,1073725440,18194,0,66560,66608,6,6,4,1448,270,1,16778212,243,33304,88,66608,0,0,0,2
o,0x8d5749d4,1556708606.313414,10.1.1.67,22,10.1.1.11,34463,1073725440,18194,0,66560,66608,6,6,4,1448,270,1,16778212,243,33304,124,66608,0,88,0,2
o,0x27a18c6d,1556708606.313478,10.1.1.67,22,10.1.1.11,34463,1073725440,18194,0,66560,66608,6,6,4,1448,270,1,16778212,243,33304,228,66608,0,124,0,2
i,0xf9ee822a,1556708606.313683,10.1.1.67,22,10.1.1.11,34463,1073725440,18194,0,66560,66608,6,6,4,1448,270,1,16778212,243,33304,228,66608,0,228,0,2
i,0xac01e5d0,1556708606.314050,10.1.1.67,22,10.1.1.11,34463,1073725440,18318,0,66560,66608,6,6,4,1448,261,1,996,236,33304,104,66608,0,104,0,2
i,0xfa064b2f,1556708606.338944,10.1.1.67,22,10.1.1.11,34463,1073725440,18422,0,66560,66608,6,6,4,1448,233,1,996,236,33304,0,66608,0,0,0,2
o,0x266c0209,1556708606.338948,10.1.1.67,22,10.1.1.11,34463,1073725440,18422,0,66560,66608,6,6,5,1448,233,1,997,236,33304,0,66608,36,0,0,2
o,0x33fefa89,1556708606.339074,10.1.1.67,22,10.1.1.11,34463,1073725440,18422,0,66560,66608,6,6,8,1448,233,1,996,236,33304,0,0,0,0,0,2
i,0x18d8ef89,1556708606.339348,10.1.1.67,22,10.1.1.11,34463,1073725440,18422,0,66560,66608,6,6,8,1448,233,1,1012,236,33304,0,0,0,1,0,2
i,0x302dc4c4,1556708607.317997,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,158,1,996,230,33304,0,66608,0,0,0,1
o,0x9303b93c,1556708607.318035,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,158,1,16778212,230,33304,52,66608,0,0,0,1
i,0x14ec8c08,1556708607.337009,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,158,1,16778212,230,33304,52,66608,0,52,0,1
o,0xf1ca2671,1556708607.337099,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,215,1,16778212,239,33304,36,66608,0,0,0,20
i,0xcd4d46e6,1556708607.337666,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,215,1,16778212,239,33304,36,66608,0,36,0,20
o,0x38430cc3,1556708607.337885,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,193,1,16778212,236,33304,88,66608,0,0,0,2
o,0xb88a7dbc,1556708607.343408,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,193,1,16778212,236,33304,140,66608,0,88,0,2
i,0x8f0895a9,1556708607.343672,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,193,1,16778212,236,33304,140,66608,0,140,0,2
o,0x1da3cefe,1556708607.450894,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66496,66608,6,6,4,1448,193,1,16778212,230,33304,52,66608,0,0,0,2
o,0x19410ad9,1556708607.451236,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66496,66608,6,6,4,1448,193,1,16778212,230,33304,192,66608,0,52,0,2
i,0x6118020a,1556708607.451498,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66496,66608,6,6,4,1448,193,1,16778212,230,33304,192,66608,0,192,0,2
i,0x823e2d97,1556708607.451858,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66432,66608,6,6,4,1448,169,1,996,230,33304,0,66608,0,0,0,1
o,0x1c4b8b29,1556708607.557821,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,169,1,997,230,33304,0,66608,0,0,0,1
i,0x858362a9,1556708607.558081,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,169,1,996,230,33304,0,66608,0,0,0,1
o,0x3ca79100,1556708607.558121,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,169,1,16778212,230,33304,52,66608,0,0,0,1
i,0x5d0b5fcb,1556708607.586797,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,169,1,16778212,230,33304,52,66608,0,52,0,1
o,0x80bdf00a,1556708607.587017,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,264,1,16778212,249,33304,88,66608,0,0,0,1
o,0x1f42f6f3,1556708607.592641,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,264,1,16778212,249,33304,124,66608,0,88,0,1
o,0xff1536d1,1556708607.592705,10.1.1.67,22,10.1.1.11,18983,4464,5792,0,66560,66608,6,6,4,1448,264,1,16778212,249,33304,228,66608,0,124,0,1
