#enable_time_secs=1556708512	enable_time_usecs=984377	siftrver=1.2.4	hz=1000	tcp_rtt_scale=32	sysname=FreeBSD	sysver=1001000	ipmode=4
o,0x81aefcd8,1556708512.984396,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,4,1448,144,1,16778212,230,33304,208,66608,0,156,0,1
o,0xb41dca5b,1556708512.984403,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,4,1448,144,1,16778212,230,33304,260,66608,0,208,0,1
o,0x236e7554,1556708512.984613,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,4,1448,144,1,16778212,230,33304,296,66608,0,260,0,1
i,0x13801946,1556708512.984618,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,4,1448,144,1,16778212,230,33304,296,66608,0,296,0,1
i,0x896ca546,1556708512.984622,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66496,66608,6,6,4,1448,154,1,996,230,33304,140,66608,0,140,0,2
o,0xa1aacb09,1556708512.984761,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66432,66608,6,6,4,1448,139,1,16778212,230,33304,140,66608,0,36,0,2
i,0xddc0a4c6,1556708512.985018,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66432,66608,6,6,4,1448,139,1,16778212,230,33304,140,66608,0,140,0,2
i,0xb271224f,1556708512.985321,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66496,66608,6,6,4,1448,122,1,996,230,33304,0,66608,0,0,0,1
i,0x6ccdbece,1556708513.009011,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,4,1448,122,1,996,230,33304,0,66608,0,0,0,1
o,0xca3286e5,1556708513.009015,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,5,1448,122,1,997,230,33304,0,66608,36,0,0,1
o,0xd7c57f65,1556708513.009144,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,8,1448,122,1,996,230,33304,0,0,0,0,0,1
i,0xcaf058a5,1556708513.009399,10.1.1.67,22,10.1.1.11,56000,4464,5792,0,66560,66608,6,6,8,1448,122,1,1012,230,33304,0,0,0,1,0,1
i,0x399a6ca9,1556708513.093931,10.1.1.67,22,10.1.1.11,60469,4464,14480,0,66560,66608,6,6,4,1448,126,1,16778208,230,33304,0,66608,0,0,0,0
o,0x4a8053ea,1556708513.097679,10.1.1.67,22,10.1.1.11,60469,4464,14480,0,66560,66608,6,6,4,1448,126,1,16778208,230,33304,49,66608,25,0,0,0
