#enable_time_secs=1556708686	enable_time_usecs=704423	siftrver=1.2.4	hz=1000	tcp_rtt_scale=32	sysname=FreeBSD	sysver=1001000	ipmode=4
o,0xac1099fe,1556708686.704440,10.1.1.67,22,10.1.1.11,29193,1073725440,20382,0,66560,66608,6,6,4,1448,112,1,16778212,230,33304,208,66608,0,156,0,1
o,0x194dde00,1556708686.704447,10.1.1.67,22,10.1.1.11,29193,1073725440,20382,0,66560,66608,6,6,4,1448,112,1,16778212,230,33304,260,66608,0,208,0,1
o,0xa67b4a37,1556708686.704656,10.1.1.67,22,10.1.1.11,29193,1073725440,20382,0,66560,66608,6,6,4,1448,112,1,16778212,230,33304,296,66608,0,260,0,1
i,0x630c3a8a,1556708686.704662,10.1.1.67,22,10.1.1.11,29193,1073725440,20382,0,66560,66608,6,6,4,1448,112,1,16778212,230,33304,296,66608,0,296,0,1
i,0x9dc02b6b,1556708686.704666,10.1.1.67,22,10.1.1.11,29193,1073725440,20538,0,66496,66608,6,6,4,1448,126,1,996,230,33304,140,66608,0,140,0,2
o,0xc83c1bee,1556708686.704802,10.1.1.67,22,10.1.1.11,29193,1073725440,20642,0,66432,66608,6,6,4,1448,115,1,16778212,230,33304,140,66608,0,36,0,2
i,0x2d4cc60a,1556708686.705050,10.1.1.67,22,10.1.1.11,29193,1073725440,20642,0,66432,66608,6,6,4,1448,115,1,16778212,230,33304,140,66608,0,140,0,2
i,0xd056d011,1556708686.705286,10.1.1.67,22,10.1.1.11,29193,1073725440,20782,0,66496,66608,6,6,4,1448,101,1,996,230,33304,0,66608,0,0,0,1
i,0xcfbb52b6,1556708686.719147,10.1.1.67,22,10.1.1.11,29193,1073725440,20782,0,66560,66608,6,6,4,1448,101,1,996,230,33304,0,66608,0,0,0,1
o,0xd8a7b14a,1556708686.719151,10.1.1.67,22,10.1.1.11,29193,1073725440,20782,0,66560,66608,6,6,5,1448,101,1,997,230,33304,0,66608,36,0,0,1
o,0xe63aa9ca,1556708686.719278,10.1.1.67,22,10.1.1.11,29193,1073725440,20782,0,66560,66608,6,6,8,1448,101,1,996,230,33304,0,0,0,0,0,1
i,0xfcee278a,1556708686.719525,10.1.1.67,22,10.1.1.11,29193,1073725440,20782,0,66560,66608,6,6,8,1448,101,1,1012,230,33304,0,0,0,1,0,1
i,0x28f6ae29,1556708686.806142,10.1.1.67,22,10.1.1.11,50129,1073725440,14481,0,66560,66608,6,6,4,1448,169,1,16778208,235,33304,0,66608,0,0,0,0
o,0x4ad9556b,1556708686.810340,10.1.1.67,22,10.1.1.11,50129,1073725440,14481,0,66560,66608,6,6,4,1448,169,1,16778208,235,33304,49,66608,25,0,0,0
o,0xad9a9906,1556708686.810826,10.1.1.67,22,10.1.1.11,50129,1073725440,14481,0,66560,66608,6,6,4,1448,169,1,16778208,235,33304,1697,66608,0,49,0,0
i,0x2d359ce4,1556708686.810831,10.1.1.67,22,10.1.1.11,50129,1073725440,14481,0,66560,66608,6,6,4,1448,169,1,16778208,235,33304,1697,66608,0,1497,0,0
i,0xd98b5769,1556708686.907381,10.1.1.67,22,10.1.1.11,50129,1073725440,14530,0,66560,66608,6,6,4,1448,152,1,992,231,33304,1648,66608,0,1448,0,2
o,0xbe82f665,1556708686.907384,10.1.1.67,22,10.1.1.11,50129,1073725440,15978,0,66560,66608,6,6,4,1448,517,1,16778208,327,33304,200,66608,0,0,0,97
i,0xb6648cb7,1556708686.919720,10.1.1.67,22,10.1.1.11,50129,1073725440,15978,0,66560,66608,6,6,4,1448,517,1,16778208,327,33304,200,66608,0,200,0,97
o,0xf231c6ad,1556708686.921665,10.1.1.67,22,10.1.1.11,50129,1073725440,16178,0,66560,66608,6,6,4,1448,505,1,16778208,302,33304,848,66608,0,0,0,14
i,0x52275d99,1556708686.937778,10.1.1.67,22,10.1.1.11,50129,1073725440,16178,0,66560,66608,6,6,4,1448,505,1,16778208,302,33304,848,66608,0,848,0,14
o,0x34e8d829,1556708687.043814,10.1.1.67,22,10.1.1.11,50129,1073725440,17026,0,66560,66608,6,6,4,1448,506,1,993,281,33304,0,66608,0,0,0,17
i,0x81b8e33d,1556708687.044064,10.1.1.67,22,10.1.1.11,50129,1073725440,17026,0,66560,66608,6,6,4,1448,506,1,992,281,33304,0,66608,0,0,0,17
o,0xd41a191f,1556708687.044083,10.1.1.67,22,10.1.1.11,50129,1073725440,17026,0,66560,66608,6,6,4,1448,506,1,16778208,281,33304,52,66608,0,0,0,17
i,0xbb929bfa,1556708687.078941,10.1.1.67,22,10.1.1.11,50129,1073725440,17026,0,66560,66608,6,6,4,1448,506,1,16778208,281,33304,52,66608,0,52,0,17
o,0x5dd4f324,1556708687.082152,10.1.1.67,22,10.1.1.11,50129,1073725440,17078,0,66560,66608,6,6,4,1448,583,1,16778208,286,33304,68,66608,0,0,0,36
i,0x0ad163de,1556708687.096862,10.1.1.67,22,10.1.1.11,50129,1073725440,17078,0,66560,66608,6,6,4,1448,583,1,16778208,286,33304,68,66608,0,68,0,36
o,0x1a0fe15d,1556708687.096874,10.1.1.67,22,10.1.1.11,50129,1073725440,17146,0,66560,66608,6,6,4,1448,571,1,16778208,272,33304,52,66608,0,0,0,16
i,0x5274e8e8,1556708687.097344,10.1.1.67,22,10.1.1.11,50129,1073725440,17146,0,66560,66608,6,6,4,1448,571,1,16778208,272,33304,52,66608,0,52,0,16
o,0xef38bc81,1556708687.097385,10.1.1.67,22,10.1.1.11,50129,1073725440,17198,0,66560,66608,6,6,4,1448,500,1,16778208,274,33304,68,66608,0,0,0,1
i,0x09cec4bc,1556708687.127508,10.1.1.67,22,10.1.1.11,50129,1073725440,17198,0,66560,66608,6,6,4,1448,500,1,16778208,274,33304,68,66608,0,68,0,1
o,0xd0107e5c,1556708687.127520,10.1.1.67,22,10.1.1.11,50129,1073725440,17266,0,66560,66608,6,6,4,1448,558,1,16778208,276,33304,52,66608,0,0,0,31
i,0x9b2d7c92,1556708687.127996,10.1.1.67,22,10.1.1.11,50129,1073725440,17266,0,66560,66608,6,6,4,1448,558,1,16778208,276,33304,52,66608,0,52,0,31
o,0x6e723c57,1556708687.128438,10.1.1.67,22,10.1.1.11,50129,1073725440,17318,0,66560,66608,6,6,4,1448,493,1,16778208,275,33304,100,66608,0,0,0,2
i,0x9f275079,1556708687.128884,10.1.1.67,22,10.1.1.11,50129,1073725440,17318,0,66560,66608,6,6,4,1448,493,1,16778208,275,33304,100,66608,0,100,0,2
o,0xbe2d7adb,1556708687.132268,10.1.1.67,22,10.1.1.11,50129,1073725440,17418,0,66560,66608,6,6,4,1448,436,1,16778208,273,33304,52,66608,0,0,0,2
i,0x84497352,1556708687.132698,10.1.1.67,22,10.1.1.11,50129,1073725440,17418,0,66560,66608,6,6,4,1448,436,1,16778208,273,33304,52,66608,0,52,0,2
o,0x01139ab5,1556708687.132743,10.1.1.67,22,10.1.1.11,50129,1073725440,17470,0,66560,66608,6,6,4,1448,386,1,16778208,269,33304,36,66608,0,0,0,2
i,0x6f427761,1556708687.158021,10.1.1.67,22,10.1.1.11,50129,1073725440,17470,0,66560,66608,6,6,4,1448,386,1,16778208,269,33304,36,66608,0,36,0,2
o,0xd378f9ff,1556708687.158066,10.1.1.67,22,10.1.1.11,50129,1073725440,17506,0,66560,66608,6,6,4,1448,438,1,16778208,269,33304,52,66608,0,0,0,26
i,0xa6215dad,1556708687.177094,10.1.1.67,22,10.1.1.11,50129,1073725440,17506,0,66560,66608,6,6,4,1448,438,1,16778208,269,33304,52,66608,0,52,0,26
